ssn,nif,nome,telefone,morada,data_nasc
45759147342,628827680,Marisa Brito,913004129,R CERCA LOTE 3º ESQ 2580-405 - VENTOSA ALQ,1972-11-10
23724619136,202233709,Rui Moura,988925797,R NOSSA SAA DO AMPARO LOTE 3º DTO 2580-149 - CARNOTA,1943-3-19
65875049754,996766238,André Rangel,925905172,CSL BARRADO LOTE 1º ESQ 2630-333 - ARRUDA DOS VINHOS,1990-6-7
53441971815,815505531,Ermelinda Peres,936878998,QTA CASAL DO VALE LOTE 3º DTO 2580-381 - ALENQUER,1969-11-12
15430667061,593568691,Prantelhana Batalha,936591959,TV MENA LOTE RC 2580-321 - ALENQUER,1969-9-3
30778200275,686057200,Aarão Labandeira,964081895,R 5 OUTUBRO LOTE 1º DTO 2610-040 - AMADORA,1958-1-21
40085105522,641617216,Júlia Saraiva,971120952,R PRINCIPAL LOTE 2º ESQ 2580-462 - CARREGADO,2009-10-2
50094021951,115670632,Alberto GomesdaRocha,913376252,LG OUTEIRO LOTE 1º DTO 2580-243 - OTA,1976-1-7
17006411533,705964608,Raimundo Pinheiro,945915988,TV PINHEIRO LOTE 1º DTO 2580-556 - RIBAFRIA,1972-1-1
84009759820,613951043,Palmira Novo,919077940,AV JOSE SARAMAGO LOTE RC 2650-037 - AMADORA,2018-12-7
88381943008,676221213,Epaminondas Filomeno,975920564,TV LIBERDADE LOTE 2º ESQ 2720-348 - AMADORA,1983-4-9
73851337109,351703661,Viviana Brigido,949962609,CSL FONTAÍNHAS LOTE 3º DTO 2580-591 - CARREGADO,1949-6-7
44949226336,937623357,Tomás Mesquita,956087472,R LUGAR DA SERRA LOTE 1º DTO 2580-155 - CARNOTA,1961-3-24
93148450642,115286043,Ágata Azevedo,930132841,AV CMDT LUÍS ANTÓNIO DA SILVA LOTE 3º DTO 2700-203 - AMADORA,1979-7-26
18015429416,897435077,Emerenciana Ataíde,949361745,PCT JOÃO ANASTÁCIO ROSA LOTE 1º ESQ 2700-473 - AMADORA,2005-6-20
68683405697,331705430,Políbio Ferreira,924266564,TV QUINTA DO PAU LOTE 1º ESQ 2700-971 - AMADORA,1969-7-15
35175493678,298080761,Felícia Portela,973147028,CSL MOLEDO LOTE 3º DTO 2580-358 - ALENQUER,2001-5-4
56559968958,815245956,Julieta Lemos,982030498,R DAMIÃO DE GÓIS LOTE RC 2650-323 - AMADORA,2003-11-27
15188651319,703547375,Aidinha Câmara,968587585,R 25 DE ABRIL LOTE 1º ESQ 2630-433 - CARDOSAS,2003-9-18
27010251129,455947643,Adélia Demoliner,985343206,URB CARAMBECHO LOTE 1º DTO 2580-037 - ABRIGADA,1956-6-14
36293477172,733260707,Norberto Ferreira,936119692,CSL VICENTE SOLAR NOSSA SENHORA DO CARMO LOTE RC 2700-844 - AMADORA,1940-4-1
21029561037,931218859,Inácia Marinheiro,947607293,R JARDIM LOTE 3º DTO 2580-155 - CARNOTA,1978-4-7
99774863290,353528239,Diego Ataíde,951250220,R PRINCIPAL LOTE 1º ESQ 2580-176 - MECA,1995-7-12
21413274270,172535282,Luisa Araújo,944344199,R VIANA MOTA G S B LOTE 1º ESQ 2650-064 - AMADORA,1978-7-1
13650533911,704055445,Alfonso Lacerda,910302741,R URDA LOTE 1º ESQ 2630-030 - ARRANHÓ,1959-10-11
66606415721,127772858,Edelberto Homem,933687696,CSL PARDEEIRO LOTE 1º DTO 2580-558 - RIBAFRIA,1999-2-13
78146172024,863181882,Dirceu Hernandes,913661781,TV NICOLAUS LOTE 3º DTO 2580-437 - VILA VERDE DOS FRANCOS,1986-4-19
93084866363,407457306,Ricardo Proença,955061896,R MATOS LOTE 3º DTO 2580-122 - CABANAS DE TORRES,1989-5-24
44238762364,446304801,Benedito Rangel,949792429,LG RAINHA STA ISABEL LOTE 2º DTO 2580-372 - ALENQUER,1980-12-4
35692311705,963573071,Cristiana Almeida,962957047,R SANTANA LOTE RC 2580-154 - CARNOTA,1961-7-21
14246444719,553424023,Antão Machuca,963570393,CSL CASALINHO SITIO DOS DIAS LOTE 2º DTO 2580-134 - CADAFAIS,1950-3-21
21842874175,102026025,Tomás Nicolau,937209171,CSL VÁRZEA LOTE 1º ESQ 2630-402 - CARDOSAS,2005-12-28
73313203640,164909837,Carmem Assumpção,984755170,R ANTÓNIO FEIJÓ LOTE 3º DTO 2700-071 - AMADORA,1997-5-8
29770397760,169734635,Rosana Alarcão,926131127,R SACADURA CABRAL LOTE 2º ESQ 2720-508 - AMADORA,1943-10-11
54894173672,284189624,Lucinda Paiva,976747928,R EUGÉNIO DE CASTRO LOTE 3º ESQ 2650-278 - AMADORA,1981-3-26
75384612504,102562769,Alice Bessa4,980489532,R PIO XII SEIS LOTE RC 2700-657 - AMADORA,1926-12-6
41066288416,151940186,Marise Moura,980650533,TV ROSSIO LOTE 1º DTO 2580-407 - VENTOSA ALQ,1959-10-5
36877673860,964873539,Virgínia Sabrosa,910404763,R ULMEIROS LOTE 1º DTO 2580-122 - CABANAS DE TORRES,2015-3-24
38532360983,580463775,Zulina Padilha,933010775,R QUINTA BOLACHA LOTE 2º ESQ 2700-689 - AMADORA,1921-1-28
60399735649,667254717,Gil Barradas,962071098,R S GONCALO LOTE 2º ESQ 2580-404 - VENTOSA ALQ,1950-5-10
23262939721,991134458,Alfredo Menezes,971225277,R MARCOS PORTUGAL LOTE 3º DTO 2700-555 - AMADORA,1933-1-1
55402722579,629393898,Georgina Almeida,985032993,R QUARELAS LOTE 1º ESQ 2580-255 - PEREIRO DE PALHACANA,1967-12-11
60452481424,679508891,Ludovina Rego,989350600,PTO VELHA ESCOLA LOTE 1º ESQ 2580-407 - VENTOSA ALQ,1921-1-23
68802658113,386168320,Liliana Goes,937474687,R SANTO ANTÓNIO LOTE RC 2580-084 - ALDEIA GALEGA DA MERCEANA,1967-10-27
33578185372,453726349,Laurus Albergaria,980633911,R SAOZINHA LOTE 2º ESQ 2580-551 - RIBAFRIA,1947-1-1
47785791640,818210701,Diana Moleiro,961892442,QTA POMBAL LOTE 3º ESQ 2580-376 - ALENQUER,1964-3-21
76542793930,605988567,Políbio Sequeira,981357777,TV ROQUE DE AGUIAR LOTE RC 2630-529 - SANTIAGO DOS VELHOS,1986-11-11
63493263629,544846311,Reinaldo Falcao,910216784,CSL LEOES LOTE RC 2580-376 - ALENQUER,2014-11-20
86449110675,870926479,Rita Pimenta,984738873,IC 2 LOTE 3º ESQ 2580-067 - ABRIGADA,1934-6-20
36783423454,715596042,Fábia Carrasco,935572058,R S JOAO BATISTA LOTE 1º DTO 2580-381 - ALENQUER,1976-12-14
48813959094,737985679,Severino Tomás,924056567,R FIDALGOS DA LAJE LOTE 1º ESQ 2580-191 - OLHALVO,1973-9-22
27981784980,477306753,Norberto Ramos,989846713,R DR JOÃO DE BARROS LOTE 2º DTO 2720-202 - AMADORA,1976-12-5
71051835147,595574819,George Morais,913049411,R ROSSIO LOTE 1º DTO 2630-066 - ARRANHÓ,1922-1-28
94687689771,762749803,Lourenço Meira,942379395,R CONCEIÇÃO LOTE 1º DTO 2610-234 - AMADORA,1940-6-25
33152760645,214603233,Lina Prates,944345544,ESTR GIESTEIRA QTA DAS CEREJEIRAS LOTE 2º DTO 2630-241 - ARRUDA DOS VINHOS,2007-6-8
28003140998,601581421,Fernandina Cortes,922276972,QTA SERRA LOTE 3º ESQ 2630-224 - ARRUDA DOS VINHOS,1939-7-14
31897979806,699931469,Lucrécia Bastos,942207091,BR QUINTA LAGE LOTE 2º ESQ 2700-694 - AMADORA,1974-12-15
26760917265,488131263,Augustina Novo,968132798,TV PRATA LOTE 2º ESQ 2580-261 - PEREIRO DE PALHACANA,2020-10-22
65840607582,908207496,Miquelina Pinto,911804568,R DR FRANCISCO SOUSA TAVARES LOTE 3º DTO 2720-198 - AMADORA,2014-7-2
26469704264,565082103,Natividade Fidalgo,962238691,LG TERREIRO LOTE 2º DTO 2580-442 - VILA VERDE DOS FRANCOS,2020-10-18
86083352862,463066086,Feliciano Freitas,988103836,SERRA DO OUTEIRO QTA DAS BARREIRAS LOTE RC 2580-012 - ALENQUER,2009-7-19
28158844025,532470068,Palmiro Teles,919108572,QTA BOA FARIA LOTE 3º ESQ 2580-147 - CARNOTA,1932-3-25
14881447563,190939566,Carina Damião,958013689,R STO ANTÓNIO A MIRA LOTE 3º DTO 2650-117 - AMADORA,1968-11-7
85512545251,813272286,Rita Jacome,957593118,R FRANCISCA DE MEIRA LOTE 3º DTO 2580-081 - ALDEIA GALEGA DA MERCEANA,1929-1-4
43972451221,686010803,Fernão Albergaria,967767322,CSL BOEIRA LOTE 2º ESQ 2580-346 - ALENQUER,2018-10-19
74941268236,659377804,Edite AlvesdaSilva,923448676,TV FONTE LOTE 3º DTO 2580-101 - ALDEIA GAVINHA,1993-12-20
98570305153,221635038,Ângela Barreiros,932193621,R JOSE JOAQUIM MONIZ LEITÃO PERGIRA ABREU LOTE 3º ESQ 2580-230 - OLHALVO,1993-8-3
79610103098,281307963,Geraldina Corte-Real,945482890,ESTR FALAGUEIRA LOTE 3º ESQ 2700-364 - AMADORA,1962-12-13
69487045613,924686135,Aleixo Marques,930074394,CSL DEL RREI LOTE 2º DTO 2580-376 - ALENQUER,1923-9-6
76849830127,790153829,Anacleto Porto,970555506,R GOTO DE MAGALHÃES LOTE 3º DTO 2580-178 - MECA,1992-9-10
95097291683,995596662,Horácio Leão,981384848,TV JANELA LOTE 2º DTO 2580-083 - ALDEIA GALEGA DA MERCEANA,1958-12-14
59312435262,805203056,Odília Palma,926886232,R DAVID MOURÃO-FERREIRA LOTE 1º DTO 2650-050 - AMADORA,2001-6-11
31815200763,730078749,Virgília Brasil,971473322,PC PEDRO ÁLVARES CABRAL LOTE 2º ESQ 2700-608 - AMADORA,1938-1-5
20486459091,117715916,Feliciana Pinheiro,962826701,CSL VELHO LOTE RC 2580-147 - CARNOTA,2002-5-24
77428045020,941152590,Natividade Furtado,948828519,CSL S FRANCISCO LOTE RC 2630-355 - ARRUDA DOS VINHOS,2016-8-14
44183372826,916984241,Natália Barradas,965989101,EN QUINTA DA PIMENTA LOTE 3º DTO 2580-134 - CADAFAIS,1949-8-3
22392510482,499055988,Silvina Quaresma,919598752,ESTR S JERONIMO LOTE 2º ESQ 2580-555 - RIBAFRIA,1994-10-13
19367860284,336094353,Lurdes Mendonça,948905880,R BOTELHA LOTE 2º ESQ 2580-088 - ALDEIA GALEGA DA MERCEANA,2014-12-7
53447293302,637943633,Dirceu Vinagre,946157886,R PRINCIPAL LOTE 3º ESQ 2580-147 - CARNOTA,2005-10-21
34989967414,449668493,Isabel Paes,918472764,R STA LUZIA LOTE RC 2650-119 - AMADORA,1926-3-28
46118905125,391941275,Aurélio Seabra,976331270,R CASAL DO ROSSIO LOTE 2º DTO 2580-437 - VILA VERDE DOS FRANCOS,1923-8-17
23164884133,691851545,Florêncio Capela,933502426,R LIBERDADE LOTE RC 2580-437 - VILA VERDE DOS FRANCOS,1993-11-27
37714122078,204151667,Sofia Zeferino,959689092,ESTR GIESTEIRA CASA DOS ARCOS LOTE 2º ESQ 2630-241 - ARRUDA DOS VINHOS,1987-7-25
83304492985,559906028,Breno Matos,936200894,ESTR CARAPINHA LOTE 2º DTO 2580-377 - ALENQUER,1981-3-15
98988474490,991400578,Valentim Colaco,985247292,AV RUY LUÍS GOMES LOTE 3º ESQ 2650-126 - AMADORA,1983-2-25
99545755608,716459876,Adalberto Gusmão,921074773,PCT JOÃO FARIA BORDA LOTE 1º DTO 2700-476 - AMADORA,2016-9-19
45756424409,309455108,Fabiano Barboza,939214487,CSL CASAL DO AMARAL QTA DE SANT ANA LOTE 2º ESQ 2580-349 - ALENQUER,1994-12-18
50355513419,632926557,Hermínio Machuca,935200089,R CARLOS DUARTE CANECAS LOTE 1º DTO 2700-163 - AMADORA,1988-11-17
65171356640,831137023,Bernarda Cabral,980673091,R PRINCIPAL LOTE 2º DTO 2580-551 - RIBAFRIA,1932-8-7
55963806129,180116416,Tomásia PereiradaSilva,937213332,R CORPO NACIONAL DE ESCUTAS LOTE 3º ESQ 2720-799 - AMADORA,1998-4-3
29111177747,201069401,Clotilde Resendes,980587996,CSL PIAS LOTE 1º ESQ 2630-326 - ARRUDA DOS VINHOS,2001-2-22
20330162993,327607850,Florência Peixoto,986033347,R FORNO DA TELHA LOTE 3º ESQ 2580-133 - CADAFAIS,2006-6-11
41690324990,825199587,Esmeralda Sapateiro,968174227,TV ARROTEIAS LOTE 3º DTO 2580-243 - OTA,1942-10-28
81400015806,429626051,Félix Alarcão,917173847,ESTR LAGE LOTE 3º DTO 2580-557 - RIBAFRIA,1933-3-28
65781044791,680307855,Hilário Dimas,944259384,CSL LAVRA LOTE 2º DTO 2630-273 - ARRUDA DOS VINHOS,2001-5-27
11737274277,640058774,Octávia Serrano,969652109,PCT BENTO DE MOURA PORTUGAL LOTE 3º ESQ 2700-109 - AMADORA,2008-5-21
78891149073,549862037,Lina Damião,981360887,R PADRE CRUZ LOTE 2º ESQ 2610-132 - AMADORA,2000-11-9
17462600194,812208355,Ivo Lourenço,923264047,R RABADAUA LOTE 1º ESQ 2580-153 - CARNOTA,1933-7-11
62795947676,331176462,Judite Sanches,972995492,TV ADEGAS LOTE 3º DTO 2580-281 - ABRIGADA,1970-5-6
16755640006,605316016,Constantina Barbalho,941413601,R ESPERANÇA LOTE RC 2580-355 - ALENQUER,2011-7-24
79295625366,546072998,Tomás Brasil,975700881,CSL INFESTA LOTE 2º DTO 2630-141 - ARRUDA DOS VINHOS,1934-6-1
26631977549,844738903,Diogo Rebelo,935751778,R CABEÇO DE ALVA LOTE 2º ESQ 2580-230 - OLHALVO,1997-9-14
19375809230,280384009,Marina Salvador,917500056,R JOSE ESTEVÃO LOTE 3º DTO 2720-319 - AMADORA,1979-8-6
20830474151,538209890,Edgar Vicente,954403365,R GONÇALVES RAMOS LOTE RC 2700-437 - AMADORA,1958-10-6
30762550177,220857250,Samuel Castanho,918416533,CSL FRANCISCO FRANCO LOTE 3º ESQ 2580-442 - VILA VERDE DOS FRANCOS,1943-2-25
60488132252,674772979,Dirceu Freitas,956472231,R CASAL CASTANHEIRO LOTE 2º ESQ 2580-065 - ALENQUER,1979-12-4
23962923652,978473769,Raquel Alcantara,960686919,R CIDADE PRAIA LOTE 3º DTO 2700-193 - AMADORA,1948-7-1
99791046349,716240234,Amélia Xavier,914378591,PCT FREIXOS LOTE 3º DTO 2610-079 - AMADORA,2004-6-27
54991773067,784171085,Fernão Cardoso,929526517,R S CRISTÓVÃO LOTE 3º DTO 2650-111 - AMADORA,1986-3-13
18709531134,818774493,Matias Camacho,940136462,R MATOS LOTE 3º ESQ 2630-506 - SANTIAGO DOS VELHOS,1955-2-4
61767704138,317364659,Ava Osorio,953004946,ESTR GIESTEIRA CASAL DA FONTE DO OURO LOTE 3º ESQ 2630-241 - ARRUDA DOS VINHOS,2021-8-27
33871923398,328900494,Zacarias Gama,986564470,PCT D LUIS I LOTE 3º ESQ 2610-197 - AMADORA,1943-4-22
97218099118,161924612,Henriqueta Barbosa,964510985,SIT TOJAIS LOTE 1º DTO 2580-346 - ALENQUER,1996-4-28
48491153180,611283062,Patrícia Andrade,945594350,LG ANTÓNIO LUIS MACEDO LOTE 3º ESQ 2630-218 - ARRUDA DOS VINHOS,2021-1-15
81552236513,512687134,Natividade Texeira,912522451,R DIOGO AFONSO LOTE 1º DTO 2580-474 - CARREGADO,1975-7-18
98670564477,555020428,Celestino Moreno,945133202,TV ALEM LOTE 3º DTO 2630-095 - ARRANHÓ,2004-4-9
78357176898,158757447,Geraldina Malafaia,966824490,PCT GUILHERME GOMES LOTE 1º DTO 2700-445 - AMADORA,1937-8-3
93015719002,295507792,Leopoldina Corte-Real,986120991,PCT ROICADAS LOTE 3º ESQ 2700-715 - AMADORA,1978-10-18
99581338471,423327358,Violante Barreiros,957814275,R FONTE VILA TELES LOTE 3º ESQ 2580-241 - OTA,1954-11-6
52161297588,894406854,Diná DeJesus,975128754,BC LIBERDADE LOTE 3º DTO 2630-243 - ARRUDA DOS VINHOS,1928-1-21
11574528158,742999211,Constantina Barbalho,924969824,R DR ANTÓNIO LUZ LOTE 1º DTO 2720-804 - AMADORA,1924-8-1
91743437206,565336185,Cláudia Lourenço,918858124,R FONTINHA LOTE 2º ESQ 2580-121 - CABANAS DE TORRES,2018-4-5
81811456140,744070383,Xavier Pinto,933910745,ESTR SERRA DA MIRA LOTE 1º DTO 2700-787 - AMADORA,1959-8-8
58228987700,600569227,Zara Corte-Real,967603692,PCT MIGUEL CLAUDIO LOTE 2º DTO 2700-585 - AMADORA,2000-2-20
74469509388,107409207,Felismina Carlos,911048622,CSL EUCALIPTO LOTE 2º ESQ 2630-224 - ARRUDA DOS VINHOS,1965-9-17
78171909187,435806242,Serafim Rangel,923148933,R S DE OUTUBRO LOTE 2º ESQ 2580-432 - VILA VERDE DOS FRANCOS,1985-2-6
48031479487,422232116,Nestor Graciano,987643256,CSL SOUSA LOTE 1º DTO 2630-345 - ARRUDA DOS VINHOS,1988-3-11
74873764638,503268473,Vinicius Mendes,970465740,R NACIONAL 115 LOTE 1º DTO 2580-440 - VILA VERDE DOS FRANCOS,1967-6-17
39953162288,644708253,Luís Labandeira,975820320,CSL TOJAIS LOTE 3º DTO 2630-349 - ARRUDA DOS VINHOS,1930-12-14
57469149660,619796622,Carla Coimbra,944244213,PCT QUINTA DA FIGUEIRA LOTE 2º DTO 2700-692 - AMADORA,1940-5-17
70702792653,952961450,Ricardo Campos,918917475,R NSA SRA DA NAZARÉ LOTE 1º ESQ 2580-145 - CARNOTA,2013-11-10
28496354634,289134726,Emílio Cortes,957541719,R FONTE LOTE 1º DTO 2630-509 - SANTIAGO DOS VELHOS,1942-7-20
53146334001,125992603,Alzira França,967393435,R LUIS DE CAMÕES LOTE 3º ESQ 2700-535 - AMADORA,1976-9-18
56591734061,772166053,Belarmino Bricio,950243633,R COVA DA MOURA LOTE 3º DTO 2580-121 - CABANAS DE TORRES,2000-4-14
90998606356,640024503,Martim Rebelo,952933834,URB VALE QUENTE LOTE 3º DTO 2630-321 - ARRUDA DOS VINHOS,1928-1-22
19594046710,825536820,Ramira Queiros,937791104,R MOINHOS LOTE 2º ESQ 2630-586 - SANTIAGO DOS VELHOS,1997-6-20
77933507741,782146757,Conceição Dias,960492307,R QUINTA DO PAU LOTE 3º ESQ 2700-697 - AMADORA,1978-4-7
98864718999,233453214,Sancho Assumpção,967700029,R CAMILO PESSANHA LOTE 2º ESQ 2700-139 - AMADORA,1998-11-5
58124397855,473156068,Norberto PereiradaSilva,941794445,R GAMEIRAS LOTE 1º ESQ 2580-381 - ALENQUER,2021-3-8
17489305617,269727681,Gisela Brum,986971630,R HEROIS DA AVIACAO LOTE 3º DTO 2700-456 - AMADORA,1937-10-26
56115958362,478043513,Lídia Viveiros,948443774,R PROF MOTA PINTO LOTE 2º DTO 2610-152 - AMADORA,2013-2-8
60636499780,581755594,Iolanda Vinagre,974304463,CSL ANTAS LOTE 1º ESQ 2630-323 - ARRUDA DOS VINHOS,1972-7-18
22357009598,541298066,Nicole Salgado,965726485,ESTR FALAGUEIRA LOTE 1º ESQ 2700-363 - AMADORA,1935-1-21
59614045913,469603413,Fabiana Matias,986592367,CSL MAIO LOTE 3º DTO 2630-415 - CARDOSAS,1997-7-8
23363021763,926682207,Antônio Eanes,957092620,CSL S SEBASTIAO LOTE 2º ESQ 2580-087 - ALDEIA GALEGA DA MERCEANA,1979-5-15
70628791754,667253523,Alarico Pina,915840827,LG PRACA LOTE 3º DTO 2580-108 - ALDEIA GAVINHA,1931-5-25
70192868094,642837489,Georgio Caetano,920766279,TV CASAL MOINHO LOTE 2º ESQ 2580-412 - VENTOSA ALQ,1923-9-11
85746804319,256075021,Jacinta Medeiros,974379078,R JOÃO DE DEUS LOTE 1º DTO 2650-226 - AMADORA,1978-4-15
71829417516,203318319,Hermínia Guerra,948293982,R FERNANDO PESSOA LOTE 1º DTO 2580-477 - CARREGADO,2017-9-2
95630334447,982625207,Adelina Caeiro,982646621,ESCNH IGREJA LOTE 1º ESQ 2580-041 - ABRIGADA,1998-7-1
18739205569,937026644,Bruna Agra,987370360,R QUINTA DE S CLEMENTE LOTE 2º ESQ 2580-619 - ALENQUER,1922-6-8
31560287166,112300935,Corina Aguiar,943804081,R ANJO DA GUARDA LOTE 1º ESQ 2580-442 - VILA VERDE DOS FRANCOS,1990-11-9
46820189782,751895043,Simeão Vilar,923864308,R LIBERDADE LOTE 2º ESQ 2580-436 - VILA VERDE DOS FRANCOS,1990-8-28
84627196681,468492830,Felismina DelaPeña,983266980,CSL SALTAO CASAL SALTAO LOTE RC 2630-358 - ARRUDA DOS VINHOS,1974-11-4
78600216737,244087729,Manuela Dias,939157031,R MARQUES PONTE DE LIMA LOTE 1º DTO 2580-507 - CARREGADO,1995-2-27
89379894797,715864702,Gaudêncio Miranda,927097163,R MARCO LOTE 3º DTO 2580-259 - PEREIRO DE PALHACANA,2014-12-16
88148933857,512580024,Floriano Pilar,916093652,SIT FORCA LOTE 2º ESQ 2580-081 - ALDEIA GALEGA DA MERCEANA,1934-4-13
27692255946,203927357,Georgette Jacome,910096212,PC PELOURINHO LOTE 2º DTO 2580-081 - ALDEIA GALEGA DA MERCEANA,1971-4-9
12692779761,515690281,Raul Moniz,963952816,QTA REGUEIRA MOITA LOTE 2º ESQ 2630-430 - CARDOSAS,1931-9-13
31978618356,745212147,Virgílio Águas,985464834,R D JOÃO I LOTE 3º ESQ 2650-307 - AMADORA,1964-9-17
19911435566,321298346,Miguel Salvador,977094235,R RAUL DE CAMPOS PALERMO LOTE 3º ESQ 2700-706 - AMADORA,1984-3-8
11489042045,763987725,Mariane Câmara,977830657,R COSTA LOTE 2º ESQ 2630-569 - SANTIAGO DOS VELHOS,1936-2-25
90212623713,547250347,Marcos Álvares,910018266,R CALÇADA DOS CALÇOS LOTE 3º ESQ 2580-121 - CABANAS DE TORRES,1961-3-11
78424347174,793779842,Lila Figueredo,978537210,BC CRUZ NOVA LOTE 3º DTO 2580-087 - ALDEIA GALEGA DA MERCEANA,1932-6-2
70500037388,933939863,Joana Malheiros,933616075,ESTR CAMINHO MUNICIPAL 1123 LOTE RC 2580-192 - OLHALVO,2003-12-6
82229240251,316684068,Carmina Guimarães,964922265,CSL BISPO FAMILIA SOUSA LOTE 1º ESQ 2630-334 - ARRUDA DOS VINHOS,1937-2-14
36522292528,846560771,Gisela Martins,969972482,R BOMBEIROS VOLUNTARIOS LOTE 2º DTO 2580-087 - ALDEIA GALEGA DA MERCEANA,1972-6-25
98459335269,759947882,Nestor Gama,917761299,AV MANUEL MAIA LOTE 1º DTO 2720-401 - AMADORA,1936-12-16
90476352189,810302896,Dirceu Ataíde,960058507,CSL GONFALEIRA LOTE 1º DTO 2580-346 - ALENQUER,1987-1-27
49367495693,156884989,Leopoldina Castro,956088099,R JORGE SENA LOTE 1º ESQ 2650-222 - AMADORA,1993-8-4
96148459667,141143652,Sandra Gonsalves,928935447,R PALMEIRAS LOTE 1º DTO 2580-509 - CARREGADO,1946-10-10
64015610568,221857143,Irina Saldanha,916922515,R EIRAS LOTE 3º ESQ 2630-092 - ARRANHÓ,1943-7-9
58275020697,194560621,Nádia Carvalho,981169799,CSL LAMEIROS LOTE RC 2630-323 - ARRUDA DOS VINHOS,1993-8-20
69751750827,734064329,Edmundo Abreu,979963959,CSL BOGALHAO LOTE 2º DTO 2630-124 - ARRUDA DOS VINHOS,1930-3-26
72706399886,321985433,Tânia Seixas,982504415,R JUNQUEIRA LOTE 2º DTO 2580-448 - ABRIGADA,1966-11-15
68888452812,850901133,Madalena Gadelha,953726674,R QUINTAL LOTE 1º DTO 2580-407 - VENTOSA ALQ,1954-9-11
88730273947,983672981,Lúcia Sanches,950338875,R ARMAZEM LOTE 1º DTO 2580-405 - VENTOSA ALQ,1943-6-18
61117482411,601769926,Olavo Silveira,975116961,R ANTÓNIO RODRIGUES DA SILVA LOTE 2º DTO 2580-405 - VENTOSA ALQ,2021-8-25
13936558881,898369563,Abel Ventura,970051779,R CASAIS DO CHAFARIZ LOTE 2º DTO 2580-436 - VILA VERDE DOS FRANCOS,2015-8-13
55947108373,867007543,Tatiana Agostinho,935632062,R FONTE RAINHA LOTE 2º DTO 2580-084 - ALDEIA GALEGA DA MERCEANA,1982-2-24
52460769903,401572776,Sabrina Sabrosa,911982843,CAPELÃ LOTE 3º ESQ 2630-383 - ARRUDA DOS VINHOS,2011-10-12
35925252739,476499543,Umbelina Moniz,917292357,R LUSIADAS FAMILICAO AMARAL LOTE 2º DTO 2580-075 - ABRIGADA,1994-7-5
96467296621,516791026,Sandra Valentim,952773973,R OLIVEIRAS LOTE 1º DTO 2580-408 - VENTOSA ALQ,1950-10-6
84943637813,542423095,Lígia Sanches,964550633,R COMEND ANTÓNIO MAXIMO LOPES DE CARVALHO LOTE 2º ESQ 2580-405 - VENTOSA ALQ,1949-10-2
84516987781,836269709,Paulo Alvarenga,935678147,R ALEIXO RIBEIRO LOTE RC 2700-030 - AMADORA,2006-5-12
56826881983,547169745,Dirce Valente,959069413,PCT FERNANDO ANTÓNIO GODINHO LOTE 2º ESQ 2610-303 - AMADORA,1922-4-18
58342985795,904736467,Políbio Figueira,967911227,R 25 DE ABRIL LOTE 1º ESQ 2630-014 - ARRANHÓ,2017-5-8
85957164274,966339202,Fausta Organista,911794537,R ALTO CASAL LOTE 1º ESQ 2630-570 - SANTIAGO DOS VELHOS,2008-2-1
22622833885,613961339,Prazeres Veloso,924928384,TV CRUZ LOTE 2º DTO 2580-509 - CARREGADO,2009-4-26
63945440187,543722360,Valentina Coentrão,914099072,PCT S LAZARO LOTE 1º DTO 2630-188 - ARRUDA DOS VINHOS,1930-5-3
93019410663,216216439,Querubina Calazans,972197164,R CASAIS S MARTINHO LOTE 2º DTO 2580-150 - CARNOTA,2015-11-2
81242019796,239045305,Adilmar Moreno,980435083,ESTR FALAGUEIRA LOTE 1º DTO 2700-358 - AMADORA,1920-10-27
33543573850,874982046,Maximiliana Bulhões,912007086,PCT ELINA GUIMARÃES LOTE 3º ESQ 2720-219 - AMADORA,1997-3-2
94917756329,210143664,Capitolina Águas,987472748,R 1 DE MAIO LOTE 2º DTO 2700-678 - AMADORA,1932-5-10
51850312166,800539260,Tadeu Sobral,987077546,R PROF EGAS MONIZ LOTE 1º DTO 2700-683 - AMADORA,1930-10-7
91950809480,340469306,César Homem,938222858,TV PAZ LOTE RC 2580-122 - CABANAS DE TORRES,1958-3-23
75260579900,831568720,Guilhermina Matos,961593810,LG REPUBLICA LOTE 3º ESQ 2580-105 - ALDEIA GAVINHA,1950-12-1
97701339905,660759807,Beatriz Miguel,946640084,PTE LAGE LOTE RC 2630-199 - ARRUDA DOS VINHOS,1979-5-5
41896780347,274393279,Felícia Guardado,930050357,LG DR DÁRIO GANDRA NUNES LOTE 3º ESQ 2700-279 - AMADORA,1996-3-16
